"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別" 
112,1051,台南應用科技大學,02131001,美術系碩士班,D 日,M 碩士,43,16,27,9,9,3,8,3,10,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,02131001,美術系,D 日,B 四技,356,112,244,29,58,14,43,33,68,31,70,0,0,0,0,0,0,5,5,11 臺南市,2 技職
112,1051,台南應用科技大學,02131001,美術系,D 日,C 二技,182,52,130,0,0,0,0,23,57,24,66,0,0,0,0,0,0,5,7,11 臺南市,2 技職
112,1051,台南應用科技大學,02131001,美術系（七年一貫制）,D 日,5 五專,453,123,330,21,66,25,76,26,70,24,56,27,62,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,02131001,美術系碩士在職專班,N 職,M 碩士,14,6,8,2,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,02131001,美術系,N 修,B 四技,47,16,31,5,7,6,4,1,6,3,12,0,0,0,0,0,0,1,2,11 臺南市,2 技職
112,1051,台南應用科技大學,02151003,音樂系碩士班,D 日,M 碩士,11,4,7,0,2,3,2,0,1,1,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,02151003,音樂系,D 日,C 二技,93,25,68,0,0,0,0,14,33,9,29,0,0,0,0,0,0,2,6,11 臺南市,2 技職
112,1051,台南應用科技大學,02151003,音樂系（七年一貫制）,D 日,5 五專,220,70,150,13,27,12,21,15,27,17,39,13,36,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,02151003,音樂系碩士在職專班,N 職,M 碩士,22,5,17,2,4,2,4,1,4,0,1,0,4,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,02151004,流行音樂系,D 日,B 四技,198,129,69,22,12,27,17,36,19,27,17,0,0,0,0,0,0,17,4,11 臺南市,2 技職
112,1051,台南應用科技大學,02152005,舞蹈系,D 日,B 四技,66,7,59,0,15,3,14,2,11,2,15,0,0,0,0,0,0,0,4,11 臺南市,2 技職
112,1051,台南應用科技大學,02152005,舞蹈系,D 日,C 二技,71,3,68,0,0,0,0,0,31,3,32,0,0,0,0,0,0,0,5,11 臺南市,2 技職
112,1051,台南應用科技大學,02152005,舞蹈系（七年一貫制）,D 日,5 五專,178,7,171,1,34,2,37,1,38,1,36,2,26,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,02311009,應用英語系,D 日,B 四技,166,56,110,13,14,6,20,21,37,14,38,0,0,0,0,0,0,2,1,11 臺南市,2 技職
112,1051,台南應用科技大學,02311009,應用英語系,N 修,B 四技,65,23,42,4,9,4,5,5,8,7,14,0,0,0,0,0,0,3,6,11 臺南市,2 技職
112,1051,台南應用科技大學,04121025,財務金融系,D 日,B 四技,136,71,65,19,12,12,18,17,16,17,18,0,0,0,0,0,0,6,1,11 臺南市,2 技職
112,1051,台南應用科技大學,04131021,企業管理系,D 日,B 四技,247,97,150,28,39,13,34,20,40,35,35,0,0,0,0,0,0,1,2,11 臺南市,2 技職
112,1051,台南應用科技大學,04131021,企業管理系,N 修,B 四技,141,81,60,10,17,15,12,15,10,28,19,0,0,0,0,0,0,13,2,11 臺南市,2 技職
112,1051,台南應用科技大學,04141023,國際企業經營系碩士班,D 日,M 碩士,10,4,6,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,04141023,國際企業經營系,D 日,B 四技,86,34,52,8,10,4,3,8,15,11,22,0,0,0,0,0,0,3,2,11 臺南市,2 技職
112,1051,台南應用科技大學,04141023,國際企業經營系碩士在職專班,N 職,M 碩士,25,7,18,3,4,3,14,1,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,04161047,連鎖加盟經營管理進修學士學位學程,N 修,B 四技,64,38,26,7,6,8,5,2,4,14,10,0,0,0,0,0,0,7,1,11 臺南市,2 技職
112,1051,台南應用科技大學,06131027,資訊管理系,D 日,B 四技,176,124,52,31,10,20,7,33,19,35,16,0,0,0,0,0,0,5,0,11 臺南市,2 技職
112,1051,台南應用科技大學,06131027,資訊管理系,N 修,B 四技,48,37,11,13,3,7,2,9,0,5,4,0,0,0,0,0,0,3,2,11 臺南市,2 技職
112,1051,台南應用科技大學,06131027,資訊管理系,N 修,C 二技,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11 臺南市,2 技職
112,1051,台南應用科技大學,09221029,幼兒保育系,D 日,B 四技,271,5,266,2,73,0,51,1,65,2,75,0,0,0,0,0,0,0,2,11 臺南市,2 技職
112,1051,台南應用科技大學,09221029,幼兒保育系,D 日,C 二技,44,2,42,0,0,0,0,1,16,0,15,0,0,0,0,0,0,1,11,11 臺南市,2 技職
112,1051,台南應用科技大學,09221029,幼兒保育系,N 修,B 四技,59,5,54,1,18,0,7,0,17,2,11,0,0,0,0,0,0,2,1,11 臺南市,2 技職
112,1051,台南應用科技大學,09221029,幼兒保育系,N 修,C 二技,133,16,117,0,0,0,0,7,50,8,63,0,0,0,0,0,0,1,4,11 臺南市,2 技職
112,1051,台南應用科技大學,09231034,養生休閒管理系,N 修,B 四技,30,8,22,4,6,1,6,0,0,3,10,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,10111038,生活服務產業系生活應用科學碩士班,D 日,M 碩士,30,3,27,1,9,2,9,0,7,0,2,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,10111038,生活服務產業系,D 日,B 四技,185,16,169,2,29,6,30,5,54,3,50,0,0,0,0,0,0,0,6,11 臺南市,2 技職
112,1051,台南應用科技大學,10111038,生活服務產業系生活應用科學碩士在職專班,N 職,M 碩士,41,5,36,1,13,2,8,2,8,0,4,0,3,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,10111038,生活服務產業系,N 修,B 四技,44,9,35,2,10,1,6,1,6,3,11,0,0,0,0,0,0,2,2,11 臺南市,2 技職
112,1051,台南應用科技大學,10121044,美容造型設計系,D 日,B 四技,622,38,584,18,176,6,149,6,141,8,114,0,0,0,0,0,0,0,4,11 臺南市,2 技職
112,1051,台南應用科技大學,10121044,美容造型設計系,N 修,B 四技,414,35,379,9,100,6,62,10,59,5,98,4,55,0,0,0,0,1,5,11 臺南市,2 技職
112,1051,台南應用科技大學,10131030,旅館管理系,D 日,B 四技,333,76,257,21,52,13,52,15,66,23,82,0,0,0,0,0,0,4,5,11 臺南市,2 技職
112,1051,台南應用科技大學,10131030,旅館管理系,D 日,C 二技,4,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,11 臺南市,2 技職
112,1051,台南應用科技大學,10131031,餐旅管理進修學士學位學程,N 修,B 四技,33,14,19,4,6,1,3,8,3,1,7,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1051,台南應用科技大學,10131032,餐飲系,D 日,B 四技,382,130,252,25,49,30,65,32,51,39,86,0,0,0,0,0,0,4,1,11 臺南市,2 技職
112,1051,台南應用科技大學,10131032,餐飲系,D 日,C 二技,26,10,16,0,0,0,0,5,8,4,7,0,0,0,0,0,0,1,1,11 臺南市,2 技職
112,1051,台南應用科技大學,10131032,餐飲系,N 修,B 四技,263,116,147,21,23,25,27,19,34,40,49,9,14,0,0,0,0,2,0,11 臺南市,2 技職
112,1051,台南應用科技大學,10152033,運動休閒與健康管理系,D 日,B 四技,264,161,103,47,22,36,30,32,22,35,23,0,0,0,0,0,0,11,6,11 臺南市,2 技職
112,1051,台南應用科技大學,10152033,運動休閒與健康管理系,N 修,B 四技,140,99,41,23,5,14,8,24,10,27,16,0,0,0,0,0,0,11,2,11 臺南市,2 技職
112,1051,台南應用科技大學,10152034,養生休閒管理系,D 日,B 四技,117,32,85,10,18,3,18,10,19,8,27,0,0,0,0,0,0,1,3,11 臺南市,2 技職
112,1052,遠東科技大學,02112038,數位媒體設計系,D 日,B 四技,49,21,28,0,0,3,3,5,5,9,6,0,0,0,0,0,0,4,14,11 臺南市,2 技職
112,1052,遠東科技大學,02112038,數位媒體設計系,N 修,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11 臺南市,2 技職
112,1052,遠東科技大學,02122004,多媒體與遊戲發展管理系,D 日,B 四技,108,95,13,7,2,12,2,16,4,28,2,0,0,0,0,0,0,32,3,11 臺南市,2 技職
112,1052,遠東科技大學,02123005,工業設計系,D 日,B 四技,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11 臺南市,2 技職
112,1052,遠東科技大學,02151036,流行音樂產業管理系,D 日,B 四技,41,30,11,0,0,6,1,8,3,13,5,0,0,0,0,0,0,3,2,11 臺南市,2 技職
112,1052,遠東科技大學,04131007,企業管理系,N 修,C 二技,191,120,71,0,0,0,0,69,38,50,33,0,0,0,0,0,0,1,0,11 臺南市,2 技職
112,1052,遠東科技大學,04131007,企業管理系_現役軍人營區在職專班,N 修,C 二技,16,14,2,0,0,0,0,0,0,13,2,0,0,0,0,0,0,1,0,11 臺南市,2 技職
112,1052,遠東科技大學,04131007,企業管理系_現役軍人營區在職專班,N 修,2 二專,12,10,2,0,0,9,2,0,0,0,0,0,0,0,0,0,0,1,0,11 臺南市,2 技職
112,1052,遠東科技大學,04131007,企業管理科,N 修,2 二專,59,27,32,10,15,17,15,0,0,0,0,0,0,0,0,0,0,0,2,11 臺南市,2 技職
112,1052,遠東科技大學,04132011,行銷與流通管理系創新設計與創業管理碩士班,D 日,M 碩士,30,17,13,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,04132011,行銷與流通管理系行銷與流通管理碩士班,D 日,M 碩士,97,46,51,12,8,21,37,9,5,4,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,04132011,行銷與流通管理系,D 日,B 四技,85,45,40,2,7,14,10,4,6,15,13,0,0,0,0,0,0,10,4,11 臺南市,2 技職
112,1052,遠東科技大學,04132011,行銷與流通管理系,N 修,C 二技,22,10,12,0,0,0,0,5,8,5,4,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,06121020,資訊工程系,D 日,B 四技,73,68,5,17,3,10,1,9,0,21,1,0,0,0,0,0,0,11,0,11 臺南市,2 技職
112,1052,遠東科技大學,06121020,資訊工程系_國際學生產學合作專班,D 日,B 四技,35,25,10,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,07132035,冷凍空調與能源系,D 日,B 四技,158,156,2,32,1,26,0,35,0,52,1,0,0,0,0,0,0,11,0,11 臺南市,2 技職
112,1052,遠東科技大學,07132035,冷凍空調與能源系,N 修,B 四技,10,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,11 臺南市,2 技職
112,1052,遠東科技大學,07141017,電機工程系碩士班,D 日,M 碩士,13,12,1,4,0,3,0,3,0,2,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,07141017,電機工程系,D 日,B 四技,72,71,1,9,0,13,0,17,1,24,0,0,0,0,0,0,0,8,0,11 臺南市,2 技職
112,1052,遠東科技大學,07141017,電機工程系,N 修,B 四技,41,39,2,11,1,9,1,9,0,7,0,0,0,0,0,0,0,3,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系碩士班,D 日,M 碩士,11,11,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系,D 日,B 四技,72,71,1,7,0,9,0,15,1,29,0,0,0,0,0,0,0,11,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系_傳統加工產業國際學生產學合作專班,D 日,B 四技,19,10,9,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系碩士在職專班,N 職,M 碩士,29,27,2,7,1,7,0,5,1,5,0,3,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系,N 修,B 四技,83,82,1,20,0,21,1,17,0,15,0,0,0,0,0,0,0,9,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系,N 修,C 二技,45,39,6,0,0,0,0,18,5,21,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程科,N 修,2 二專,46,43,3,14,2,28,1,0,0,0,0,0,0,0,0,0,0,1,0,11 臺南市,2 技職
112,1052,遠東科技大學,07151022,機械工程系_現役軍人營區在職專班,N 修,2 二專,12,10,2,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,07162039,飛機修護系,D 日,B 四技,86,76,10,9,2,19,0,14,3,22,5,0,0,0,0,0,0,12,0,11 臺南市,2 技職
112,1052,遠東科技大學,10121034,化妝品應用與管理系,D 日,B 四技,32,6,26,0,0,3,2,0,2,2,19,0,0,0,0,0,0,1,3,11 臺南市,2 技職
112,1052,遠東科技大學,10131002,觀光英語系,D 日,B 四技,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11 臺南市,2 技職
112,1052,遠東科技大學,10131031,餐飲管理系餐飲經營與安全管理碩士班,D 日,M 碩士,23,7,16,5,10,2,4,0,1,0,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,10131031,餐飲管理系,D 日,B 四技,272,139,133,17,16,26,30,24,28,55,48,0,0,0,0,0,0,17,11,11 臺南市,2 技職
112,1052,遠東科技大學,10131031,餐飲管理系,N 修,B 四技,92,58,34,15,5,12,10,10,9,18,10,0,0,0,0,0,0,3,0,11 臺南市,2 技職
112,1052,遠東科技大學,10151032,旅遊事業管理系,D 日,B 四技,3,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,10151032,旅遊事業管理系,N 修,B 四技,39,18,21,0,0,0,0,7,4,8,15,0,0,0,0,0,0,3,2,11 臺南市,2 技職
112,1052,遠東科技大學,10152033,休閒運動管理碩士學位學程,D 日,M 碩士,33,20,13,8,6,9,7,2,0,1,0,0,0,0,0,0,0,0,0,11 臺南市,2 技職
112,1052,遠東科技大學,10152033,休閒運動管理系,D 日,B 四技,116,95,21,14,5,13,3,36,3,23,7,0,0,0,0,0,0,9,3,11 臺南市,2 技職
112,1053,元培醫事科技大學,02122044,茶陶文創碩士學位學程,D 日,M 碩士,19,5,14,1,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,02122044,茶陶文創學士學位學程,D 日,B 四技,15,8,7,0,0,1,2,3,2,4,3,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,02122044,茶陶文創進修學士學位學程,N 修,C 二技,10,6,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,02311041,應用外語系,D 日,B 四技,19,9,10,0,0,0,0,1,4,7,5,0,0,0,0,0,0,1,1,18 新竹市,2 技職
112,1053,元培醫事科技大學,02311041,應用外語系,N 修,B 四技,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18 新竹市,2 技職
112,1053,元培醫事科技大學,04131003,企業管理系碩士班,D 日,M 碩士,26,10,16,6,6,2,7,1,1,1,2,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,04131003,企業管理系,D 日,B 四技,68,43,25,9,2,10,3,10,9,9,11,0,0,0,0,0,0,5,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,04131003,企業管理系,N 修,B 四技,187,104,83,20,12,17,11,18,25,33,26,0,0,0,0,0,0,16,9,18 新竹市,2 技職
112,1053,元培醫事科技大學,04133007,醫務管理系碩士班,D 日,M 碩士,43,6,37,2,16,3,11,0,6,1,4,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,04133007,醫務管理系,D 日,B 四技,200,45,155,8,22,5,38,16,40,10,46,0,0,0,0,0,0,6,9,18 新竹市,2 技職
112,1053,元培醫事科技大學,04133007,醫務管理系碩士在職專班,N 職,M 碩士,34,10,24,1,8,5,10,4,4,0,2,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,06131012,資訊管理系,D 日,B 四技,137,98,39,19,4,22,9,17,7,32,16,0,0,0,0,0,0,8,3,18 新竹市,2 技職
112,1053,元培醫事科技大學,06131012,資訊管理系,N 修,B 四技,112,79,33,14,4,16,6,17,9,26,10,0,0,0,0,0,0,6,4,18 新竹市,2 技職
112,1053,元培醫事科技大學,06134012,資訊管理系數位創新管理碩士班,D 日,M 碩士,31,24,7,7,5,8,0,7,1,2,1,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,06134013,行動科技應用系_國際學生產學合作專班,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,07121015,環境工程衛生系碩士班,D 日,M 碩士,18,10,8,4,4,2,3,2,1,2,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,07121015,環境工程衛生系,D 日,B 四技,55,42,13,9,3,3,3,12,2,12,5,0,0,0,0,0,0,6,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,07121015,環境工程衛生系,N 修,B 四技,72,56,16,6,5,2,2,8,6,24,1,0,0,0,0,0,0,16,2,18 新竹市,2 技職
112,1053,元培醫事科技大學,07193016,生物醫學工程系福祉科技與醫學工程碩士班,D 日,M 碩士,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,07193016,生物醫學工程系,D 日,B 四技,68,52,16,5,1,11,3,15,6,11,5,0,0,0,0,0,0,10,1,18 新竹市,2 技職
112,1053,元培醫事科技大學,07193016,生物醫學工程系_國際學生產學合作專班,D 日,B 四技,72,26,46,7,13,0,0,19,33,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系碩士班,D 日,M 碩士,16,3,13,2,2,0,7,0,1,1,3,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系_國際學生產學合作專班,D 日,B 四技,40,22,18,14,8,0,0,0,0,7,9,0,0,0,0,0,0,1,1,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系_食品產業專班,D 日,B 四技,31,16,15,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系,D 日,B 四技,89,39,50,6,9,14,6,9,16,9,17,0,0,0,0,0,0,1,2,18 新竹市,2 技職
112,1053,元培醫事科技大學,07211019,食品科學系,N 修,B 四技,10,6,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,2,18 新竹市,2 技職
112,1053,元培醫事科技大學,08411042,寵物保健系,D 日,B 四技,197,47,150,14,33,15,27,9,42,6,47,0,0,0,0,0,0,3,1,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系碩士班,D 日,M 碩士,31,0,31,0,11,0,10,0,3,0,7,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,D 日,B 四技,372,73,299,5,34,20,77,16,87,29,93,0,0,0,0,0,0,3,8,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,D 日,C 二技,100,6,94,0,0,0,0,4,47,2,47,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,N 修,B 四技,155,28,127,7,25,6,30,8,33,6,34,0,0,0,0,0,0,1,5,18 新竹市,2 技職
112,1053,元培醫事科技大學,09131022,護理系,N 修,C 二技,204,18,186,0,0,0,0,10,84,7,97,0,0,0,0,0,0,1,5,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141027,醫學檢驗生物技術系碩士班,D 日,M 碩士,6,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141027,醫學檢驗生物技術系,D 日,B 四技,193,70,123,8,12,8,20,16,35,27,44,0,0,0,0,0,0,11,12,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141029,視光系_國際學生產學合作專班,D 日,B 四技,17,9,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141029,視光系,D 日,B 四技,124,57,67,7,9,10,8,13,24,14,23,0,0,0,0,0,0,13,3,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141029,視光系,N 修,C 二技,65,18,47,0,0,0,0,11,24,4,19,0,0,0,0,0,0,3,4,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141030,醫學影像暨放射技術系碩士班,D 日,M 碩士,17,10,7,4,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,D 日,B 四技,239,119,120,20,13,19,28,31,39,28,29,0,0,0,0,0,0,21,11,18 新竹市,2 技職
112,1053,元培醫事科技大學,09141030,醫學影像暨放射技術系碩士在職專班,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161034,生物科技暨製藥技術系碩士班,D 日,M 碩士,9,4,5,3,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,D 日,B 四技,120,53,67,6,10,9,19,16,16,15,22,0,0,0,0,0,0,7,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,N 修,B 四技,5,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09161045,生技製藥產業博士學位學程,D 日,D 博士,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,09211035,高齡福祉事業管理學士學位學程,D 日,B 四技,46,16,30,1,5,4,11,4,8,5,4,0,0,0,0,0,0,2,2,18 新竹市,2 技職
112,1053,元培醫事科技大學,10131036,餐飲管理系,D 日,B 四技,156,85,71,16,14,10,9,23,16,17,19,0,0,0,0,0,0,19,13,18 新竹市,2 技職
112,1053,元培醫事科技大學,10131036,餐飲管理系,N 修,B 四技,225,100,125,7,11,17,21,22,30,48,60,0,0,0,0,0,0,6,3,18 新竹市,2 技職
112,1053,元培醫事科技大學,10151037,觀光與休閒管理系,D 日,B 四技,15,5,10,0,0,0,0,3,6,1,2,0,0,0,0,0,0,1,2,18 新竹市,2 技職
112,1053,元培醫事科技大學,10152038,健康休閒管理系_國際學生產學合作專班,D 日,B 四技,51,16,35,8,23,8,12,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
112,1053,元培醫事科技大學,10152038,健康休閒管理系,D 日,B 四技,158,97,61,28,12,19,9,23,22,19,13,0,0,0,0,0,0,8,5,18 新竹市,2 技職
112,1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,B 四技,75,33,42,12,7,6,13,4,9,6,12,0,0,0,0,0,0,5,1,18 新竹市,2 技職
112,1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,C 二技,40,18,22,0,0,0,0,5,14,10,8,0,0,0,0,0,0,3,0,18 新竹市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系數位文創設計碩士班,D 日,M 碩士,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系,D 日,B 四技,342,103,239,32,46,24,47,26,59,13,79,0,0,0,0,0,0,8,8,01 新北市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系_香港二技專班,D 日,C 二技,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,01 新北市,2 技職
112,1054,景文科技大學,02112005,視覺傳達設計系,N 修,B 四技,24,12,12,0,0,9,6,1,1,2,5,0,0,0,0,0,0,0,0,01 新北市,2 技職
112,1054,景文科技大學,02311001,應用外語系,D 日,B 四技,382,177,205,26,28,41,53,34,53,55,54,0,0,0,0,0,0,21,17,01 新北市,2 技職
112,1054,景文科技大學,02311001,應用外語系_國際學生產學合作專班,D 日,B 四技,13,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,01 新北市,2 技職
112,1054,景文科技大學,02311001,應用外語系_香港二技專班,D 日,C 二技,4,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,01 新北市,2 技職
112,1054,景文科技大學,02311001,應用外語系,N 修,B 四技,37,18,19,11,9,5,9,1,1,0,0,0,0,0,0,0,0,1,0,01 新北市,2 技職
112,1054,景文科技大學,04111011,理財與稅務規劃系,D 日,B 四技,139,62,77,8,7,5,7,14,28,28,23,0,0,0,0,0,0,7,12,01 新北市,2 技職
112,1054,景文科技大學,04121009,財務金融系,D 日,B 四技,62,32,30,6,2,7,8,6,6,12,11,0,0,0,0,0,0,1,3,01 新北市,2 技職
112,1054,景文科技大學,04131007,企業管理系_企業經營管理國際學生產學合作專班,D 日,B 四技,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,01 新北市,2 技職
112,1054,景文科技大學,04131007,企業管理系_國際學生產學合作專班,D 日,B 四技,60,14,46,0,0,8,25,6,21,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
112,1054,景文科技大學,04131007,企業管理系,D 日,B 四技,134,76,58,12,15,21,11,20,11,21,18,0,0,0,0,0,0,2,3,01 新北市,2 技職
